time,open,high,low,close,tick_volume,spread,real_volume
2026-03-18 03:00:00+00:00,5004.27,5015.99,4991.25,4998.66,15012,4,0
2026-03-18 04:00:00+00:00,4998.92,5007.0,4990.44,4991.84,13905,4,0
2026-03-18 05:00:00+00:00,4991.84,4997.59,4986.04,4991.26,9358,4,0
2026-03-18 06:00:00+00:00,4991.26,4993.46,4981.79,4987.07,7354,4,0
2026-03-18 07:00:00+00:00,4987.07,5002.63,4984.68,4997.63,11672,4,0
2026-03-18 08:00:00+00:00,4997.63,5016.3,4996.35,5009.39,11453,4,0
2026-03-18 09:00:00+00:00,5009.39,5014.96,4990.42,4994.97,9754,4,0
2026-03-18 10:00:00+00:00,4994.97,4996.81,4977.17,4987.58,12872,4,0
2026-03-18 11:00:00+00:00,4987.61,4995.58,4984.85,4992.12,9346,4,0
2026-03-18 12:00:00+00:00,4992.12,4992.14,4958.88,4967.86,13510,4,0
2026-03-18 13:00:00+00:00,4967.86,4973.97,4925.05,4930.21,24252,4,0
2026-03-18 14:00:00+00:00,4930.21,4932.46,4870.73,4881.51,32868,4,0
2026-03-18 15:00:00+00:00,4881.51,4885.49,4834.17,4878.2,37547,4,0
2026-03-18 16:00:00+00:00,4878.2,4894.62,4856.72,4869.61,29666,4,0
2026-03-18 17:00:00+00:00,4869.59,4880.07,4861.1,4862.51,22054,4,0
2026-03-18 18:00:00+00:00,4862.43,4890.31,4860.86,4886.93,18333,4,0
2026-03-18 19:00:00+00:00,4886.86,4898.97,4883.85,4890.44,17718,4,0
2026-03-18 20:00:00+00:00,4890.36,4899.12,4852.27,4853.03,30628,4,0
2026-03-18 21:00:00+00:00,4853.03,4865.31,4838.37,4843.06,24689,4,0
2026-03-18 22:00:00+00:00,4843.06,4848.55,4806.64,4817.91,16663,4,0
2026-03-19 00:00:00+00:00,4829.37,4839.05,4805.23,4834.7,8685,5,0
2026-03-19 01:00:00+00:00,4834.68,4842.54,4828.23,4836.87,12582,4,0
2026-03-19 02:00:00+00:00,4836.87,4848.75,4835.54,4841.26,15264,4,0
2026-03-19 03:00:00+00:00,4841.26,4866.95,4832.74,4849.93,21575,4,0
2026-03-19 04:00:00+00:00,4849.96,4862.09,4841.55,4858.75,18927,4,0
2026-03-19 05:00:00+00:00,4858.75,4865.93,4850.84,4850.86,12537,4,0
2026-03-19 06:00:00+00:00,4850.86,4853.66,4845.73,4849.83,9399,4,0
2026-03-19 07:00:00+00:00,4849.85,4853.81,4826.82,4827.52,15167,4,0
2026-03-19 08:00:00+00:00,4827.47,4842.21,4747.7,4763.57,28055,4,0
2026-03-19 09:00:00+00:00,4763.55,4784.3,4727.14,4727.85,24519,4,0
2026-03-19 10:00:00+00:00,4727.85,4740.47,4686.85,4709.31,29522,4,0
2026-03-19 11:00:00+00:00,4709.31,4725.85,4687.81,4699.01,28502,4,0
2026-03-19 12:00:00+00:00,4699.01,4719.84,4666.56,4679.02,25386,4,0
2026-03-19 13:00:00+00:00,4679.03,4699.78,4650.81,4651.5,24133,4,0
2026-03-19 14:00:00+00:00,4651.5,4653.77,4531.25,4574.48,40318,4,0
2026-03-19 15:00:00+00:00,4574.48,4621.71,4502.57,4621.6,47487,4,0
2026-03-19 16:00:00+00:00,4621.6,4649.16,4581.06,4601.58,41980,4,0
2026-03-19 17:00:00+00:00,4601.63,4639.03,4566.23,4596.52,38035,4,0
2026-03-19 18:00:00+00:00,4596.52,4626.47,4576.78,4584.83,32754,4,0
2026-03-19 19:00:00+00:00,4584.83,4629.88,4574.04,4616.01,30583,4,0
2026-03-19 20:00:00+00:00,4616.01,4622.9,4596.4,4622.88,24980,4,0
2026-03-19 21:00:00+00:00,4622.88,4663.38,4622.88,4643.72,35931,4,0
2026-03-19 22:00:00+00:00,4643.74,4661.77,4642.65,4648.73,13290,4,0
2026-03-20 00:00:00+00:00,4654.32,4677.23,4636.27,4636.48,8042,5,0
2026-03-20 01:00:00+00:00,4636.47,4647.74,4634.19,4643.62,12665,4,0
2026-03-20 02:00:00+00:00,4643.63,4664.96,4642.1,4648.71,16361,4,0
2026-03-20 03:00:00+00:00,4648.71,4699.22,4639.42,4677.32,28572,4,0
2026-03-20 04:00:00+00:00,4677.34,4703.52,4670.19,4698.18,19090,4,0
2026-03-20 05:00:00+00:00,4698.23,4735.84,4693.17,4725.64,18862,4,0
2026-03-20 06:00:00+00:00,4725.65,4727.5,4715.4,4721.57,11344,4,0
2026-03-20 07:00:00+00:00,4721.59,4723.72,4685.86,4688.34,19428,4,0
2026-03-20 08:00:00+00:00,4688.35,4701.14,4661.5,4669.35,22777,4,0
2026-03-20 09:00:00+00:00,4669.35,4707.86,4668.17,4706.34,17208,4,0
2026-03-20 10:00:00+00:00,4706.4,4734.87,4685.08,4693.62,21683,4,0
2026-03-20 11:00:00+00:00,4693.62,4700.35,4659.88,4667.59,20247,4,0
2026-03-20 12:00:00+00:00,4667.6,4670.05,4638.17,4645.37,24959,4,0
2026-03-20 13:00:00+00:00,4645.37,4674.32,4637.22,4671.65,22117,4,0
2026-03-20 14:00:00+00:00,4671.65,4695.44,4662.09,4678.39,26840,4,0
2026-03-20 15:00:00+00:00,4678.39,4679.65,4612.66,4616.45,36795,4,0
2026-03-20 16:00:00+00:00,4616.41,4622.58,4547.79,4564.14,44700,4,0
2026-03-20 17:00:00+00:00,4563.94,4580.07,4540.53,4553.31,39877,4,0
2026-03-20 18:00:00+00:00,4553.37,4613.58,4551.96,4583.29,32046,4,0
2026-03-20 19:00:00+00:00,4583.29,4600.7,4554.12,4573.34,29018,4,0
2026-03-20 20:00:00+00:00,4573.35,4578.35,4477.27,4499.67,35292,4,0
2026-03-20 21:00:00+00:00,4499.68,4516.77,4485.51,4501.72,37689,4,0
2026-03-20 22:00:00+00:00,4501.57,4514.44,4493.01,4493.01,19141,4,0
2026-03-23 00:00:00+00:00,4487.25,4536.29,4449.59,4498.4,10398,5,0
2026-03-23 01:00:00+00:00,4498.05,4510.94,4452.4,4464.56,23790,4,0
2026-03-23 02:00:00+00:00,4464.56,4473.32,4319.97,4354.26,33935,4,0
2026-03-23 03:00:00+00:00,4354.21,4454.05,4330.12,4387.63,35260,4,0
2026-03-23 04:00:00+00:00,4387.63,4422.07,4354.89,4360.57,31773,4,0
2026-03-23 05:00:00+00:00,4360.57,4378.05,4335.18,4352.89,26856,4,0
2026-03-23 06:00:00+00:00,4352.89,4381.65,4350.32,4367.38,20744,4,0
2026-03-23 07:00:00+00:00,4367.38,4379.99,4302.35,4310.34,27672,4,0
2026-03-23 08:00:00+00:00,4310.34,4310.38,4162.83,4220.24,41869,4,0
2026-03-23 09:00:00+00:00,4220.24,4232.51,4098.53,4204.24,40274,4,0
2026-03-23 10:00:00+00:00,4204.24,4270.44,4203.28,4251.14,39506,4,0
2026-03-23 11:00:00+00:00,4251.14,4308.28,4223.64,4253.66,33490,4,0
2026-03-23 12:00:00+00:00,4254.0,4281.82,4241.25,4269.03,28470,4,0
2026-03-23 13:00:00+00:00,4269.03,4462.75,4269.03,4378.97,39087,4,0
2026-03-23 14:00:00+00:00,4378.97,4492.43,4336.87,4478.25,38426,4,0
2026-03-23 15:00:00+00:00,4478.24,4485.42,4401.63,4454.48,42869,4,0
2026-03-23 16:00:00+00:00,4454.48,4512.81,4453.5,4461.66,44720,4,0
2026-03-23 17:00:00+00:00,4461.73,4486.89,4350.99,4363.78,44329,4,0
2026-03-23 18:00:00+00:00,4363.78,4391.53,4352.55,4375.37,41194,4,0
2026-03-23 19:00:00+00:00,4375.37,4438.86,4370.75,4426.23,34610,4,0
2026-03-23 20:00:00+00:00,4426.22,4466.95,4402.41,4449.03,31696,4,0
2026-03-23 21:00:00+00:00,4449.03,4450.59,4392.97,4397.79,30077,4,0
2026-03-23 22:00:00+00:00,4397.79,4413.19,4383.04,4405.77,13774,4,0
2026-03-24 00:00:00+00:00,4416.51,4431.36,4361.27,4426.9,8580,6,0
2026-03-24 01:00:00+00:00,4426.84,4448.36,4421.73,4440.98,17025,4,0
2026-03-24 02:00:00+00:00,4441.0,4446.51,4331.49,4364.61,30741,4,0
2026-03-24 03:00:00+00:00,4364.61,4374.17,4308.03,4322.36,36899,4,0
2026-03-24 04:00:00+00:00,4322.38,4379.28,4305.89,4366.16,30437,4,0
2026-03-24 05:00:00+00:00,4366.16,4368.37,4335.05,4347.27,24230,4,0
2026-03-24 06:00:00+00:00,4347.27,4357.08,4326.69,4333.5,19966,4,0
2026-03-24 07:00:00+00:00,4333.5,4374.13,4319.88,4347.29,29874,4,0
2026-03-24 08:00:00+00:00,4347.29,4404.9,4342.95,4402.0,30052,4,0
2026-03-24 09:00:00+00:00,4402.0,4432.68,4399.63,4417.22,28157,4,0
2026-03-24 10:00:00+00:00,4417.22,4420.76,4391.11,4412.13,28864,4,0
2026-03-24 11:00:00+00:00,4412.12,4430.92,4396.02,4426.45,23965,4,0
2026-03-24 12:00:00+00:00,4426.45,4441.83,4414.66,4438.77,22082,4,0
2026-03-24 13:00:00+00:00,4438.77,4442.08,4374.64,4407.88,29146,4,0
2026-03-24 14:00:00+00:00,4407.88,4427.3,4362.38,4379.15,32017,4,0
2026-03-24 15:00:00+00:00,4379.15,4390.02,4351.52,4381.54,38831,4,0
2026-03-24 16:00:00+00:00,4381.54,4433.89,4380.8,4415.66,37916,4,0
2026-03-24 17:00:00+00:00,4415.66,4430.93,4396.38,4411.58,34505,4,0
2026-03-24 18:00:00+00:00,4411.58,4427.65,4402.47,4421.28,29371,4,0
2026-03-24 19:00:00+00:00,4421.28,4426.3,4372.15,4388.55,34390,4,0
2026-03-24 20:00:00+00:00,4388.55,4423.4,4383.97,4389.45,29469,4,0
2026-03-24 21:00:00+00:00,4389.45,4411.34,4388.55,4400.38,22555,4,0
2026-03-24 22:00:00+00:00,4400.38,4484.04,4397.32,4474.85,31798,4,0
2026-03-25 00:00:00+00:00,4479.7,4485.76,4455.97,4484.54,7608,5,0
2026-03-25 01:00:00+00:00,4484.48,4551.33,4472.38,4546.65,21056,4,0
2026-03-25 02:00:00+00:00,4546.65,4571.97,4537.34,4563.23,22401,4,0
2026-03-25 03:00:00+00:00,4563.24,4601.04,4552.25,4594.92,23440,4,0
2026-03-25 04:00:00+00:00,4594.92,4602.46,4579.95,4583.81,20051,4,0
2026-03-25 05:00:00+00:00,4583.81,4586.4,4567.75,4570.23,16780,4,0
2026-03-25 06:00:00+00:00,4570.23,4574.63,4565.76,4572.61,11002,4,0
2026-03-25 07:00:00+00:00,4572.64,4573.45,4549.38,4555.69,17598,4,0
2026-03-25 08:00:00+00:00,4555.69,4556.91,4533.26,4545.43,18855,4,0
2026-03-25 09:00:00+00:00,4545.42,4563.29,4537.12,4539.41,17856,4,0
2026-03-25 10:00:00+00:00,4539.41,4567.86,4535.85,4556.07,25278,4,0
2026-03-25 11:00:00+00:00,4556.07,4567.51,4527.8,4551.98,21540,4,0
2026-03-25 12:00:00+00:00,4551.98,4562.49,4551.16,4558.91,19018,4,0
2026-03-25 13:00:00+00:00,4558.91,4585.66,4556.19,4578.85,20331,4,0
2026-03-25 14:00:00+00:00,4578.85,4583.71,4521.94,4544.0,30262,4,0
2026-03-25 15:00:00+00:00,4544.0,4576.44,4540.91,4544.65,33701,4,0
2026-03-25 16:00:00+00:00,4544.65,4579.26,4532.99,4567.11,33569,4,0
2026-03-25 17:00:00+00:00,4567.15,4568.96,4525.13,4558.98,30681,4,0
2026-03-25 18:00:00+00:00,4558.98,4564.78,4545.24,4555.34,27428,4,0
2026-03-25 19:00:00+00:00,4555.35,4563.97,4542.56,4550.64,23787,4,0
2026-03-25 20:00:00+00:00,4550.64,4568.94,4530.94,4538.26,24080,4,0
2026-03-25 21:00:00+00:00,4538.26,4539.54,4486.99,4530.88,29002,4,0
2026-03-25 22:00:00+00:00,4530.88,4542.01,4494.73,4505.77,14987,4,0
2026-03-26 00:00:00+00:00,4517.4,4534.75,4505.85,4517.65,6976,6,0
2026-03-26 01:00:00+00:00,4517.69,4518.25,4489.03,4498.35,15328,4,0
2026-03-26 02:00:00+00:00,4498.35,4539.26,4498.32,4535.65,19077,4,0
2026-03-26 03:00:00+00:00,4535.65,4544.42,4522.39,4535.79,22996,4,0
2026-03-26 04:00:00+00:00,4535.79,4535.95,4505.71,4508.95,19220,4,0
2026-03-26 05:00:00+00:00,4508.95,4518.83,4499.96,4516.65,17874,4,0
2026-03-26 06:00:00+00:00,4516.65,4524.33,4511.46,4520.48,11231,4,0
2026-03-26 07:00:00+00:00,4520.5,4522.27,4438.97,4439.09,23870,4,0
2026-03-26 08:00:00+00:00,4439.1,4459.36,4415.89,4456.39,29332,4,0
2026-03-26 09:00:00+00:00,4456.39,4463.8,4439.05,4452.65,22435,4,0
2026-03-26 10:00:00+00:00,4452.63,4459.21,4412.5,4427.62,27998,4,0
2026-03-26 11:00:00+00:00,4427.59,4437.02,4414.56,4423.75,24686,4,0
2026-03-26 12:00:00+00:00,4423.75,4448.25,4417.2,4443.83,22689,4,0
2026-03-26 13:00:00+00:00,4443.83,4456.64,4419.02,4423.11,22219,4,0
2026-03-26 14:00:00+00:00,4423.11,4445.66,4416.38,4429.48,27161,4,0
2026-03-26 15:00:00+00:00,4429.25,4460.47,4420.23,4452.67,35698,4,0
2026-03-26 16:00:00+00:00,4452.67,4479.38,4437.22,4465.06,39515,4,0
2026-03-26 17:00:00+00:00,4465.06,4469.12,4433.86,4438.29,32408,4,0
2026-03-26 18:00:00+00:00,4438.29,4442.71,4366.77,4389.33,34536,4,0
2026-03-26 19:00:00+00:00,4389.32,4402.55,4377.45,4381.47,28563,4,0
2026-03-26 20:00:00+00:00,4381.44,4397.86,4367.79,4394.56,24178,4,0
2026-03-26 21:00:00+00:00,4394.55,4399.41,4359.1,4364.03,23487,4,0
2026-03-26 22:00:00+00:00,4364.0,4420.29,4350.93,4376.21,30185,4,0
2026-03-27 00:00:00+00:00,4383.99,4415.05,4376.27,4411.39,5996,5,0
2026-03-27 01:00:00+00:00,4411.42,4414.37,4390.17,4405.18,9750,4,0
2026-03-27 02:00:00+00:00,4405.2,4411.1,4375.38,4378.45,16531,4,0
2026-03-27 03:00:00+00:00,4378.45,4420.49,4377.31,4417.49,20981,4,0
2026-03-27 04:00:00+00:00,4417.49,4440.48,4417.29,4432.03,18931,4,0
2026-03-27 05:00:00+00:00,4432.04,4446.01,4421.1,4437.49,15476,4,0
2026-03-27 06:00:00+00:00,4437.49,4449.46,4431.26,4446.13,10738,4,0
2026-03-27 07:00:00+00:00,4446.13,4475.17,4440.37,4454.46,17865,4,0
2026-03-27 08:00:00+00:00,4454.25,4473.06,4451.65,4459.39,19199,4,0
2026-03-27 09:00:00+00:00,4459.39,4462.96,4442.85,4447.64,15800,4,0
2026-03-27 10:00:00+00:00,4447.64,4451.06,4423.78,4424.25,19712,4,0
2026-03-27 11:00:00+00:00,4424.16,4438.25,4420.66,4428.82,18149,4,0
2026-03-27 12:00:00+00:00,4428.82,4432.96,4410.98,4414.91,17977,4,0
2026-03-27 13:00:00+00:00,4414.9,4426.29,4404.09,4420.32,18918,4,0
2026-03-27 14:00:00+00:00,4420.32,4445.29,4412.62,4437.99,20472,4,0
2026-03-27 15:00:00+00:00,4437.99,4443.92,4413.65,4431.46,26822,4,0
2026-03-27 16:00:00+00:00,4431.46,4514.74,4430.92,4509.75,32137,4,0
2026-03-27 17:00:00+00:00,4509.75,4555.26,4501.59,4523.89,30674,4,0
2026-03-27 18:00:00+00:00,4524.11,4533.73,4505.58,4516.2,23782,4,0
2026-03-27 19:00:00+00:00,4516.2,4522.03,4486.4,4486.65,25247,4,0
2026-03-27 20:00:00+00:00,4486.65,4528.75,4486.62,4516.94,22824,4,0
2026-03-27 21:00:00+00:00,4516.93,4526.49,4500.89,4514.41,20998,4,0
2026-03-27 22:00:00+00:00,4514.37,4520.46,4491.04,4493.19,12482,4,0
2026-03-30 01:00:00+00:00,4471.23,4513.98,4468.39,4485.05,19884,4,0
2026-03-30 02:00:00+00:00,4485.05,4492.98,4443.94,4448.73,19246,4,0
2026-03-30 03:00:00+00:00,4448.73,4466.73,4419.53,4432.24,24847,4,0
2026-03-30 04:00:00+00:00,4432.22,4475.62,4431.92,4469.39,27013,4,0
2026-03-30 05:00:00+00:00,4469.43,4499.26,4458.7,4481.1,21404,4,0
2026-03-30 06:00:00+00:00,4481.1,4517.26,4478.58,4495.96,18942,4,0
2026-03-30 07:00:00+00:00,4495.96,4498.6,4486.21,4496.75,13462,4,0
2026-03-30 08:00:00+00:00,4496.77,4528.5,4496.77,4522.48,18788,4,0
2026-03-30 09:00:00+00:00,4522.46,4550.61,4516.95,4532.4,22325,4,0
2026-03-30 10:00:00+00:00,4532.42,4534.95,4516.09,4527.38,19595,4,0
2026-03-30 11:00:00+00:00,4527.41,4540.57,4524.98,4538.32,17218,4,0
2026-03-30 12:00:00+00:00,4538.32,4540.78,4523.6,4532.39,17783,4,0
2026-03-30 13:00:00+00:00,4532.64,4540.09,4527.78,4532.36,14912,4,0
2026-03-30 14:00:00+00:00,4532.35,4580.6,4525.44,4559.55,25351,4,0
2026-03-30 15:00:00+00:00,4559.55,4577.99,4545.39,4569.39,21736,4,0
2026-03-30 16:00:00+00:00,4569.39,4578.73,4516.69,4523.17,33523,4,0
2026-03-30 17:00:00+00:00,4523.17,4541.45,4512.29,4538.6,35682,4,0
2026-03-30 18:00:00+00:00,4538.6,4556.82,4524.82,4548.31,26518,4,0
2026-03-30 19:00:00+00:00,4548.31,4549.7,4532.32,4539.84,22647,4,0
2026-03-30 20:00:00+00:00,4539.82,4542.22,4511.25,4515.1,23516,4,0
2026-03-30 21:00:00+00:00,4515.1,4523.11,4498.31,4498.97,20024,4,0
2026-03-30 22:00:00+00:00,4498.97,4518.39,4493.05,4513.61,23369,4,0
2026-03-31 01:00:00+00:00,4510.33,4523.0,4502.22,4510.87,9014,4,0
2026-03-31 02:00:00+00:00,4510.87,4521.22,4492.32,4513.74,14343,4,0
2026-03-31 03:00:00+00:00,4513.74,4548.25,4482.59,4547.74,25270,4,0
2026-03-31 04:00:00+00:00,4547.74,4619.5,4532.03,4605.02,29038,4,0
2026-03-31 05:00:00+00:00,4605.02,4607.26,4565.59,4568.18,23507,4,0
2026-03-31 06:00:00+00:00,4568.2,4576.9,4550.26,4557.03,18307,4,0
2026-03-31 07:00:00+00:00,4557.03,4569.45,4557.03,4564.87,14387,4,0
2026-03-31 08:00:00+00:00,4564.89,4581.81,4547.84,4568.95,19079,4,0
2026-03-31 09:00:00+00:00,4568.95,4569.17,4553.27,4557.16,20436,4,0
2026-03-31 10:00:00+00:00,4557.16,4565.64,4543.24,4564.43,19906,4,0
2026-03-31 11:00:00+00:00,4564.43,4575.21,4560.4,4568.56,19843,4,0
2026-03-31 12:00:00+00:00,4568.56,4572.37,4550.19,4555.59,19278,4,0
2026-03-31 13:00:00+00:00,4555.59,4561.81,4529.49,4546.96,20403,4,0
2026-03-31 14:00:00+00:00,4546.94,4593.23,4541.01,4582.26,28890,4,0
2026-03-31 15:00:00+00:00,4582.26,4597.56,4569.15,4574.74,27050,4,0
2026-03-31 16:00:00+00:00,4574.74,4609.93,4567.84,4607.11,28934,4,0
2026-03-31 17:00:00+00:00,4607.03,4630.13,4594.99,4599.04,34085,4,0
2026-03-31 18:00:00+00:00,4599.04,4625.46,4599.04,4609.5,29754,4,0
2026-03-31 19:00:00+00:00,4609.5,4651.65,4606.95,4638.14,31005,4,0
2026-03-31 20:00:00+00:00,4638.21,4667.28,4636.36,4654.99,32436,4,0
2026-03-31 21:00:00+00:00,4654.6,4671.12,4653.59,4667.47,23731,4,0
2026-03-31 22:00:00+00:00,4667.47,4685.67,4661.83,4682.65,23405,4,0
2026-04-01 01:00:00+00:00,4667.56,4696.44,4661.63,4680.84,14306,4,0
2026-04-01 02:00:00+00:00,4680.84,4700.14,4671.91,4696.22,13359,4,0
2026-04-01 03:00:00+00:00,4696.26,4722.36,4693.42,4710.88,19999,4,0
2026-04-01 04:00:00+00:00,4710.88,4724.23,4681.47,4692.77,24020,4,0
2026-04-01 05:00:00+00:00,4692.73,4700.48,4678.28,4684.46,18017,4,0
2026-04-01 06:00:00+00:00,4684.46,4694.22,4679.73,4681.91,13797,4,0
2026-04-01 07:00:00+00:00,4681.91,4682.05,4667.06,4676.43,11875,4,0
2026-04-01 08:00:00+00:00,4676.45,4703.52,4674.9,4684.15,15551,4,0
2026-04-01 09:00:00+00:00,4684.2,4733.22,4682.56,4730.62,21410,4,0
2026-04-01 10:00:00+00:00,4730.62,4747.67,4709.61,4712.95,24480,4,0
2026-04-01 11:00:00+00:00,4712.95,4740.55,4710.5,4728.64,19279,4,0
2026-04-01 12:00:00+00:00,4728.64,4730.24,4713.26,4723.16,17258,4,0
2026-04-01 13:00:00+00:00,4723.18,4738.85,4715.01,4731.39,14898,4,0
2026-04-01 14:00:00+00:00,4731.39,4763.05,4728.17,4752.44,18153,4,0
2026-04-01 15:00:00+00:00,4752.44,4753.71,4724.39,4724.78,24509,4,0
2026-04-01 16:00:00+00:00,4724.78,4749.58,4716.2,4738.19,29178,4,0
2026-04-01 17:00:00+00:00,4738.19,4768.82,4724.25,4760.76,30215,4,0
2026-04-01 18:00:00+00:00,4760.76,4788.25,4758.34,4786.57,26720,4,0
2026-04-01 19:00:00+00:00,4786.57,4790.69,4774.41,4787.31,18977,4,0
2026-04-01 20:00:00+00:00,4787.31,4793.08,4773.63,4774.3,17784,4,0
2026-04-01 21:00:00+00:00,4774.3,4775.25,4742.14,4753.08,26552,4,0
2026-04-01 22:00:00+00:00,4753.08,4778.27,4751.17,4766.16,21102,4,0
2026-04-02 01:00:00+00:00,4757.32,4782.8,4748.72,4776.43,8514,4,0
2026-04-02 02:00:00+00:00,4776.43,4800.45,4773.6,4784.08,12417,4,0
2026-04-02 03:00:00+00:00,4784.1,4798.76,4775.11,4784.65,17778,4,0
2026-04-02 04:00:00+00:00,4784.65,4786.3,4650.05,4696.59,36430,4,0
2026-04-02 05:00:00+00:00,4696.48,4704.08,4655.53,4686.79,27554,4,0
2026-04-02 06:00:00+00:00,4686.79,4699.25,4675.56,4676.11,18645,4,0
2026-04-02 07:00:00+00:00,4676.11,4681.39,4657.13,4672.56,15428,4,0
2026-04-02 08:00:00+00:00,4672.58,4680.42,4586.23,4594.16,25222,4,0
2026-04-02 09:00:00+00:00,4594.16,4608.66,4553.84,4599.22,29645,4,0
2026-04-02 10:00:00+00:00,4599.21,4651.0,4597.27,4642.77,21830,4,0
2026-04-02 11:00:00+00:00,4642.77,4648.87,4617.26,4620.8,20559,4,0
2026-04-02 12:00:00+00:00,4620.8,4631.85,4613.24,4621.83,17128,4,0
2026-04-02 13:00:00+00:00,4621.83,4634.98,4604.12,4620.53,17630,4,0
2026-04-02 14:00:00+00:00,4620.25,4630.64,4592.93,4600.09,19943,4,0
2026-04-02 15:00:00+00:00,4600.12,4630.27,4594.59,4601.74,24307,4,0
2026-04-02 16:00:00+00:00,4601.94,4651.46,4580.75,4646.45,35310,4,0
2026-04-02 17:00:00+00:00,4646.45,4699.75,4631.52,4681.45,39333,4,0
2026-04-02 18:00:00+00:00,4681.45,4684.04,4652.62,4661.04,32229,4,0
2026-04-02 19:00:00+00:00,4661.03,4670.46,4643.03,4659.24,27427,4,0
2026-04-02 20:00:00+00:00,4659.22,4668.4,4645.77,4648.55,23698,4,0
2026-04-02 21:00:00+00:00,4648.55,4672.06,4647.38,4668.51,18912,4,0
2026-04-02 22:00:00+00:00,4668.51,4681.85,4661.44,4671.97,20358,4,0
2026-04-06 01:00:00+00:00,4649.61,4664.85,4608.05,4645.67,20649,4,0
2026-04-06 02:00:00+00:00,4645.67,4651.05,4605.09,4610.5,16225,4,0
2026-04-06 03:00:00+00:00,4610.5,4629.44,4600.76,4622.3,18868,4,0
2026-04-06 04:00:00+00:00,4622.33,4643.13,4620.45,4625.88,16994,4,0
2026-04-06 05:00:00+00:00,4625.88,4671.95,4623.66,4648.0,18465,4,0
2026-04-06 06:00:00+00:00,4648.0,4648.05,4625.3,4640.52,15087,4,0
2026-04-06 07:00:00+00:00,4640.52,4659.86,4639.97,4659.08,11249,4,0
2026-04-06 08:00:00+00:00,4659.1,4678.83,4651.38,4652.68,13640,4,0
2026-04-06 09:00:00+00:00,4652.68,4667.86,4643.15,4666.07,15255,4,0
2026-04-06 10:00:00+00:00,4666.07,4688.29,4644.91,4684.85,17227,4,0
2026-04-06 11:00:00+00:00,4684.85,4698.23,4681.09,4695.82,16285,4,0
2026-04-06 12:00:00+00:00,4695.82,4706.61,4690.93,4693.64,15653,4,0
2026-04-06 13:00:00+00:00,4693.64,4697.62,4684.79,4689.77,14067,4,0
2026-04-06 14:00:00+00:00,4689.77,4696.79,4677.08,4677.94,14148,4,0
2026-04-06 15:00:00+00:00,4677.91,4686.79,4659.63,4675.89,17096,4,0
2026-04-06 16:00:00+00:00,4675.89,4682.0,4659.76,4679.79,24102,4,0
2026-04-06 17:00:00+00:00,4679.8,4697.48,4660.33,4683.1,28710,4,0
2026-04-06 18:00:00+00:00,4683.1,4684.17,4651.84,4668.19,22218,4,0
2026-04-06 19:00:00+00:00,4668.19,4672.65,4657.95,4660.35,17046,4,0
2026-04-06 20:00:00+00:00,4660.39,4661.24,4645.89,4653.58,18618,4,0
2026-04-06 21:00:00+00:00,4653.63,4666.46,4648.79,4658.24,16714,4,0
2026-04-06 22:00:00+00:00,4658.24,4659.35,4645.47,4655.41,12575,4,0
2026-04-07 01:00:00+00:00,4648.45,4667.86,4648.45,4658.36,8176,4,0
2026-04-07 02:00:00+00:00,4658.36,4661.16,4651.42,4658.82,7703,4,0
2026-04-07 03:00:00+00:00,4658.84,4661.4,4649.12,4654.83,14331,4,0
2026-04-07 04:00:00+00:00,4654.83,4664.41,4616.23,4626.97,28994,4,0
2026-04-07 05:00:00+00:00,4626.97,4653.95,4619.97,4650.56,16699,4,0
2026-04-07 06:00:00+00:00,4650.56,4654.14,4639.61,4649.82,13285,4,0
2026-04-07 07:00:00+00:00,4649.82,4664.12,4645.37,4659.71,11284,4,0
2026-04-07 08:00:00+00:00,4660.2,4661.55,4623.1,4642.93,17133,4,0
2026-04-07 09:00:00+00:00,4642.93,4656.56,4637.89,4653.5,18804,4,0
2026-04-07 10:00:00+00:00,4653.5,4657.15,4636.56,4645.9,16948,4,0
2026-04-07 11:00:00+00:00,4645.9,4690.81,4644.29,4682.86,24529,4,0
2026-04-07 12:00:00+00:00,4682.86,4694.49,4658.7,4670.94,20363,4,0
2026-04-07 13:00:00+00:00,4670.95,4680.69,4649.25,4652.19,22124,4,0
2026-04-07 14:00:00+00:00,4652.19,4664.17,4628.95,4659.79,19602,4,0
2026-04-07 15:00:00+00:00,4659.79,4671.04,4646.82,4651.64,21114,4,0
2026-04-07 16:00:00+00:00,4651.64,4663.05,4635.55,4644.05,29042,4,0
2026-04-07 17:00:00+00:00,4644.05,4661.43,4607.28,4633.1,35223,4,0
2026-04-07 18:00:00+00:00,4633.1,4659.4,4624.98,4655.56,28748,4,0
2026-04-07 19:00:00+00:00,4655.56,4668.42,4652.59,4657.08,24243,4,0
2026-04-07 20:00:00+00:00,4657.08,4686.61,4653.9,4676.05,24745,4,0
2026-04-07 21:00:00+00:00,4676.05,4686.32,4657.51,4662.21,20472,4,0
2026-04-07 22:00:00+00:00,4662.2,4718.64,4660.85,4700.71,36199,4,0
2026-04-08 01:00:00+00:00,4705.71,4819.64,4705.71,4818.17,26137,4,0
2026-04-08 02:00:00+00:00,4818.17,4836.25,4802.14,4833.42,26881,4,0
2026-04-08 03:00:00+00:00,4833.42,4857.71,4808.74,4817.87,28902,4,0
2026-04-08 04:00:00+00:00,4817.88,4825.37,4788.04,4810.2,33785,4,0
